Is Dead,Accession Number,Catalogue Number,Accepted Name,TaxonomicName,Genus,Family,Provenance Code,Legacy Provenance Code,Country ISO,Last Seen On,source_file
ALIVE,2025-957,K:LCD-2025-957*1,Arachniodes simplicior,Arachniodes simplicior,Arachniodes,Polypodiaceae,G - Garden,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-951,K:LCD-2025-951*1,Blechnum fluviatile,Blechnum fluviatile,Blechnum,Aspleniaceae,G - Garden,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-950,K:LCD-2025-950*1,Sphaeropteris medullaris,Sphaeropteris medullaris,Sphaeropteris,Cyatheaceae,G - Garden,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-948,K:LCD-2025-948*1,Blechnum cycadifolium,Blechnum cycadifolium,Blechnum,Aspleniaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-947,K:LCD-2025-947*1,Woodsia ilvensis,Woodsia ilvensis,Woodsia,Aspleniaceae,G - Garden,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-946,K:LCD-2025-946*1,Sphaeropteris novae-caledoniae,Sphaeropteris novae-caledoniae,Sphaeropteris,Cyatheaceae,G - Garden,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-945,K:LCD-2025-945*1,Blechnum falciforme,Blechnum falciforme,Blechnum,Aspleniaceae,G - Garden,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1982-5284,K:LCD-1982-5284*1,Dendrobium kingianum,Dendrobium kingianum,Dendrobium,Orchidaceae,,N - Natural Source and Progeny,Australia,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2002-1357,K:LCD-2002-1357*1,,Dendrobium × delicatum 'Wisley',Dendrobium,Orchidaceae,,,,09-04-2024,TropicalNursery_Simplified.xlsx
ALIVE,2025-570,K:LCD-2025-570*1,Bulbophyllum odoratissimum,Bulbophyllum odoratissimum,Bulbophyllum,Orchidaceae,G - Garden,,,13-05-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-569,K:LCD-2025-569*1,Bulbophyllum bicolor,Bulbophyllum bicolor,Bulbophyllum,Orchidaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-955,K:LCD-2025-955*1,,Vanda hybrid,Vanda,Orchidaceae,G - Garden,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-954,K:LCD-2025-954*1,,Odontoglossum hybrid,Odontoglossum,Orchidaceae,G - Garden,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-953,K:LCD-2025-953*1,,Oncidium hybrid,Oncidium,Orchidaceae,G - Garden,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1976-142,K:LCD-1976-142*1,Dendrobium × speciokingianum nothovar. delicatum,Dendrobium × delicatum,Dendrobium,Orchidaceae,,N - Natural Source and Progeny,Australia,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1980-4430,K:LCD-1980-4430*4,Dendrobium × speciokingianum nothovar. delicatum,Dendrobium × delicatum,Dendrobium,Orchidaceae,,N - Natural Source and Progeny,Australia,09-04-2024,TropicalNursery_Simplified.xlsx
ALIVE,1982-5258,K:LCD-1982-5258*3,Dendrobium × speciokingianum nothovar. delicatum,Dendrobium × delicatum,Dendrobium,Orchidaceae,,,,09-04-2024,TropicalNursery_Simplified.xlsx
ALIVE,2010-1587,K:LCD-2010-1587*1,Dendrobium × speciokingianum nothovar. delicatum,Dendrobium × delicatum,Dendrobium,Orchidaceae,,,,09-04-2024,TropicalNursery_Simplified.xlsx
ALIVE,1982-3729,K:LCD-1982-3729*1,Dendrobium × speciokingianum nothovar. delicatum,Dendrobium × delicatum,Dendrobium,Orchidaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2024-1799,K:LCD-2024-1799*1,Crassula anso-lerouxiae,Crassula anso-lerouxiae,Crassula,Crassulaceae,,N - Natural Source and Progeny,,21-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1976-3915,K:LCD-1976-3915*1,Oziroe argentinensis,Oziroe argentinensis,Oziroe,Asparagaceae,,N - Natural Source and Progeny,Argentina,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1976-3906,K:LCD-1976-3906*1,Oziroe argentinensis,Oziroe argentinensis,Oziroe,Asparagaceae,,N - Natural Source and Progeny,Argentina,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1976-3904,K:LCD-1976-3904*1,Oziroe argentinensis,Oziroe argentinensis,Oziroe,Asparagaceae,,N - Natural Source and Progeny,Argentina,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2002-427,K:LCD-2002-427*1,Merwilla plumbea,Merwilla plumbea,Merwilla,Asparagaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2019-2624,K:LCD-2019-2624*1,Ledebouria zebrina,Ledebouria zebrina,Ledebouria,Asparagaceae,,N - Natural Source and Progeny,Mozambique,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1976-1468,K:LCD-1976-1468*1,Ismene narcissiflora,Ismene narcissiflora,Ismene,Amaryllidaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1994-2877,K:LCD-1994-2877*2,Gladiolus dalenii subsp. dalenii,Gladiolus dalenii subsp. dalenii,Gladiolus,Iridaceae,,N - Natural Source and Progeny,South Africa,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2021-1091,K:LCD-2021-1091*3,Dierama erectum,Dierama erectum,Dierama,Iridaceae,,N - Natural Source and Progeny,South Africa,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2019-517,K:LCD-2019-517*2,Crinum stuhlmannii subsp. delagoense,Crinum stuhlmannii subsp. delagoense,Crinum,Amaryllidaceae,,N - Natural Source and Progeny,Mozambique,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2019-2904,K:LCD-2019-2904*1,Albuca spiralis,Albuca spiralis,Albuca,Asparagaceae,,,South Africa,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1972-3947,K:LCD-1972-3947*1,Hypoxis villosa,Hypoxis villosa,Hypoxis,Hypoxidaceae,,N - Natural Source and Progeny,South Africa,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1975-280,K:LCD-1975-280*2,Hypoxis urceolata,Hypoxis urceolata,Hypoxis,Hypoxidaceae,,N - Natural Source and Progeny,Tanzania,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2016-966,K:LCD-2016-966*1,Wurmbea stricta,Wurmbea stricta,Wurmbea,Colchicaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1962-13103,K:LCD-1962-13103*1,Euphorbia didiereoides,Euphorbia didiereoides,Euphorbia,Euphorbiaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2003-2952,K:LCD-2003-2952*1,Euphorbia × lomi,Euphorbia × lomi,Euphorbia,Euphorbiaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1970-3606,K:LCD-1970-3606*1,Dorstenia foetida,Dorstenia foetida,Dorstenia,Moraceae,,N - Natural Source and Progeny,Ethiopia,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1965-57508,K:LCD-1965-57508*2,Rhipsalis mesembryanthemoides,Rhipsalis mesembryanthemoides,Rhipsalis,Cactaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2008-2063,K:LCD-2008-2063*1,Haemanthus coccineus,Haemanthus coccineus,Haemanthus,Amaryllidaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2008-2060,K:LCD-2008-2060*1,Haemanthus coccineus,Haemanthus coccineus,Haemanthus,Amaryllidaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1995-3491,K:LCD-1995-3491*2,Ledebouria socialis,Ledebouria socialis,Ledebouria,Asparagaceae,,N - Natural Source and Progeny,South Africa,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1997-7106,K:LCD-1997-7106*2,Drimiopsis maculata,Drimiopsis maculata,Drimiopsis,Asparagaceae,,N - Natural Source and Progeny,South Africa,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1995-3489,K:LCD-1995-3489*2,Ledebouria revoluta,Ledebouria revoluta,Ledebouria,Asparagaceae,,N - Natural Source and Progeny,South Africa,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2004-1288,K:LCD-2004-1288*1,Nerine,Nerine,Nerine,Amaryllidaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1999-281,K:LCD-1999-281*1,Freesia leichtlinii subsp. alba,Freesia leichtlinii subsp. alba,Freesia,Iridaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2012-95,K:LCD-2012-95*5,Cyanella aquatica,Cyanella aquatica,Cyanella,Tecophilaeaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1997-7199,K:LCD-1997-7199*3,Lachenalia bowkeri,Lachenalia bowkeri,Lachenalia,Asparagaceae,,N - Natural Source and Progeny,South Africa,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1984-833,K:LCD-1984-833*1,Dracaena pethera,Sansevieria kirkii,Sansevieria,Asparagaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1958-21902,K:LCD-1958-21902*1,Dracaena aethiopica,Sansevieria aethiopica,Sansevieria,Asparagaceae,,,,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1993-312,K:LCD-1993-312*1,Dracaena zebra,Sansevieria metallica,Sansevieria,Asparagaceae,W - Wild,N - Natural Source and Progeny,Cameroon,22-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1961-72204,K:LCD-1961-72204*2,Selenicereus monacanthus,Hylocereus polyrhizus,Hylocereus,Cactaceae,,,,21-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2006-340,K:LCD-2006-340*3,Eulychnia breviflora,Eulychnia breviflora,Eulychnia,Cactaceae,W - Wild,N - Natural Source and Progeny,Chile,21-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1965-75311,K:LCD-1965-75311*1,Deuterocohnia brevifolia,Deuterocohnia brevifolia,Deuterocohnia,Bromeliaceae,,,,21-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1978-1447,K:LCD-1978-1447*2,Soehrensia thelegona,Echinopsis thelegona,Echinopsis,Cactaceae,,,,15-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2020-1075,K:LCD-2020-1075*1,Rhytidocaulon macrolobum,Rhytidocaulon macrolobum,Rhytidocaulon,Apocynaceae,,,,21-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2022-1611,K:LCD-2022-1611*1,Nepenthes,Nepenthes,Nepenthes,Nepenthaceae,,,,21-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2018-327,K:LCD-2018-327*1,Leucocasia gigantea,Colocasia gigantea,Colocasia,Araceae,,,,07-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,2016-1254,K:LCD-2016-1254*1,Amorphophallus titanum,Amorphophallus titanum,Amorphophallus,Araceae,,,,21-08-2024,TropicalNursery_Simplified.xlsx
ALIVE,2001-310,K:LCD-2001-310*1,Epipremnum amplissimum,Epipremnum amplissimum,Epipremnum,Araceae,,,,04-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2000-4574,K:LCD-2000-4574*1,Typhonium filiforme,Typhonium filiforme,Typhonium,Araceae,,,Thailand,27-06-2024,TropicalNursery_Simplified.xlsx
ALIVE,1999-3075,K:LCD-1999-3075*1,Schismatoglottis calyptrata,Schismatoglottis calyptrata,Schismatoglottis,Araceae,,,Malaysia,04-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1998-1158,K:LCD-1998-1158*1,Rhaphidophora hongkongensis,Rhaphidophora hongkongensis,Rhaphidophora,Araceae,,N - Natural Source and Progeny,China,04-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1997-7422,K:LCD-1997-7422*3,Rhaphidophora tetrasperma,Rhaphidophora tetrasperma,Rhaphidophora,Araceae,,,,04-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1997-5856,K:LCD-1997-5856*1,Amydrium medium,Amydrium medium,Amydrium,Araceae,,N - Natural Source and Progeny,Thailand,04-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1996-5106,K:LCD-1996-5106*1,Rhaphidophora peepla,Rhaphidophora peepla,Rhaphidophora,Araceae,,N - Natural Source and Progeny,Thailand,27-06-2024,TropicalNursery_Simplified.xlsx
ALIVE,1996-1266,K:LCD-1996-1266*1,Epipremnum falcifolium,Epipremnum falcifolium,Epipremnum,Araceae,,N - Natural Source and Progeny,India,04-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1995-2416,K:LCD-1995-2416*1,Spathiphyllum commutatum,Spathiphyllum commutatum,Spathiphyllum,Araceae,,,,01-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1994-2591,K:LCD-1994-2591*3,Spathiphyllum cochlearispathum,Spathiphyllum cochlearispathum,Spathiphyllum,Araceae,,N - Natural Source and Progeny,Mexico,01-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1993-3156,K:LCD-1993-3156*1,Anchomanes difformis,Anchomanes difformis,Anchomanes,Araceae,,N - Natural Source and Progeny,Cameroon,11-08-2023,TropicalNursery_Simplified.xlsx
ALIVE,1985-2789,K:LCD-1985-2789*3,Epipremnum pinnatum,Epipremnum pinnatum,Epipremnum,Araceae,,N - Natural Source and Progeny,Philippines,07-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,1982-5009,K:LCD-1982-5009*1,Amydrium zippelianum,Amydrium zippelianum,Amydrium,Araceae,,N - Natural Source and Progeny,Malaysia,04-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1982-4625,K:LCD-1982-4625*1,Nephthytis swainei,Nephthytis swainei,Nephthytis,Araceae,,N - Natural Source and Progeny,Ghana,21-12-2022,TropicalNursery_Simplified.xlsx
ALIVE,1982-4608,K:LCD-1982-4608*1,Nephthytis afzelii,Nephthytis afzelii,Nephthytis,Araceae,,,Cote d'Ivoire,04-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1981-4218,K:LCD-1981-4218*1,Rhaphidophora decursiva,Rhaphidophora decursiva,Rhaphidophora,Araceae,,,,27-06-2024,TropicalNursery_Simplified.xlsx
ALIVE,1979-3384,K:LCD-1979-3384*1,Spathicarpa hastifolia,Spathicarpa hastifolia,Spathicarpa,Araceae,,,,27-06-2024,TropicalNursery_Simplified.xlsx
ALIVE,1978-451,K:LCD-1978-451*1,Amydrium medium,Amydrium medium,Amydrium,Araceae,,N - Natural Source and Progeny,Malaysia,04-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1977-5355,K:LCD-1977-5355*1,Dracontium asperum,Dracontium asperum,Dracontium,Araceae,,,,27-06-2024,TropicalNursery_Simplified.xlsx
ALIVE,1976-494,K:LCD-1976-494*1,Dieffenbachia daguensis,Dieffenbachia daguensis,Dieffenbachia,Araceae,,N - Natural Source and Progeny,Costa Rica,07-03-2024,TropicalNursery_Simplified.xlsx
ALIVE,1967-49401,K:LCD-1967-49401*1,Zamioculcas zamiifolia,Zamioculcas zamiifolia,Zamioculcas,Araceae,,N - Natural Source and Progeny,Tanzania,11-08-2023,TropicalNursery_Simplified.xlsx
ALIVE,1963-41001,K:LCD-1963-41001*2,Pistia stratiotes,Pistia stratiotes,Pistia,Araceae,,N - Natural Source and Progeny,Malaysia,04-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1953-40702,K:LCD-1953-40702*1,Anchomanes difformis,Anchomanes difformis,Anchomanes,Araceae,,,,08-12-2022,TropicalNursery_Simplified.xlsx
ALIVE,2001-289,K:LCD-2001-289*2,Rhaphidophora latevaginata,Rhaphidophora latevaginata,Rhaphidophora,Araceae,,N - Natural Source and Progeny,Malaysia,04-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2024-1507,K:LCD-2024-1507*1,Cattleya,Cattleya,Cattleya,Orchidaceae,,,,13-08-2024,TropicalNursery_Simplified.xlsx
ALIVE,2024-1510,K:LCD-2024-1510*1,Cattleya,Cattleya,Cattleya,Orchidaceae,,,,20-08-2024,TropicalNursery_Simplified.xlsx
ALIVE,2019-1305,K:LCD-2019-1305*1,Adenium boehmianum,Adenium boehmianum,Adenium,Apocynaceae,,N - Natural Source and Progeny,,21-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2016-252,K:LCD-2016-252*1,Paphiopedilum callosum var. potentianum,Paphiopedilum callosum var. potentianum,Paphiopedilum,Orchidaceae,,,,18-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2022-429,K:LCD-2022-429*1,Cymbidium × glebelandense,Cymbidium × glebelandense,Cymbidium,Orchidaceae,,,,18-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-938,K:LCD-2025-938*1,Chamaecereus luisramirezii,Chamaecereus luisramirezii,Chamaecereus,Cactaceae,G - Garden,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2023-1611,K:LCD-2023-1611*1,Stanhopea jenischiana,Stanhopea jenischiana,Stanhopea,Orchidaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1983-901,K:LCD-1983-901*1,Cymbidium aloifolium,Cymbidium aloifolium,Cymbidium,Orchidaceae,,N - Natural Source and Progeny,Thailand,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1910-31301,K:LCD-1910-31301*1,Stanhopea ruckeri,Stanhopea ruckeri,Stanhopea,Orchidaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1979-3524,K:LCD-1979-3524*1,Aechmea comata,Aechmea comata,Aechmea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2008-1385,K:LCD-2008-1385*1,Guzmania monostachia,Guzmania monostachia var. alba,Guzmania,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2018-1489,K:LCD-2018-1489*1,Lymania smithii,Lymania smithii,Lymania,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2023-2188,K:LCD-2023-2188*1,Vriesea gigantea,Vriesea gigantea,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2023-2189,K:LCD-2023-2189*1,Vriesea bituminosa,Vriesea bituminosa,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2004-1311,K:LCD-2004-1311*1,Vriesea inflata,Vriesea incurvata var. inflata,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2004-1311,K:LCD-2004-1311*3,Vriesea inflata,Vriesea incurvata var. inflata,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2004-1457,K:LCD-2004-1457*1,Werauhia vanhyningii,Werauhia vanhyningii,Werauhia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2008-144,K:LCD-2008-144*1,Vriesea platynema var. platynema,Vriesea platynema var. rosea,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2008-144,K:LCD-2008-144*2,Vriesea platynema var. platynema,Vriesea platynema var. rosea,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1973-1771,K:LCD-1973-1771*1,Wittrockia superba,Wittrockia superba,Wittrockia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1974-1255,K:LCD-1974-1255*1,Wittmackia pernambucentris,Wittmackia pernambucentris,Wittmackia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1973-4236,K:LCD-1973-4236*1,Wittmackia lingulata,Wittmackia lingulata,Wittmackia,Bromeliaceae,,N - Natural Source and Progeny,Trinidad and Tobago,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1978-6017,K:LCD-1978-6017*1,Wittmackia lingulata,Wittmackia lingulata,Wittmackia,Bromeliaceae,,N - Natural Source and Progeny,Saint Lucia,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1978-6336,K:LCD-1978-6336*1,Werauhia ringens,Werauhia ringens,Werauhia,Bromeliaceae,,N - Natural Source and Progeny,Saint Lucia,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1971-3554,K:LCD-1971-3554*1,Werauhia gladioliflora,Werauhia gladioliflora,Werauhia,Bromeliaceae,,N - Natural Source and Progeny,Guyana,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2018-698,K:LCD-2018-698*1,Vriesea sucrei,Vriesea sucrei,Vriesea,Bromeliaceae,,N - Natural Source and Progeny,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2008-1145,K:LCD-2008-1145*1,Vriesea sparsiflora,Vriesea sparsiflora,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2008-1145,K:LCD-2008-1145*2,Vriesea sparsiflora,Vriesea sparsiflora,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2008-1998,K:LCD-2008-1998*1,Vriesea schwackeana,Vriesea schwackeana,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2008-1998,K:LCD-2008-1998*3,Vriesea schwackeana,Vriesea schwackeana,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2007-2100,K:LCD-2007-2100*1,Vriesea sceptrum,Vriesea sceptrum,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2007-2100,K:LCD-2007-2100*2,Vriesea sceptrum,Vriesea sceptrum,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2010-1230,K:LCD-2010-1230*1,Vriesea scalaris,Vriesea scalaris,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-937,K:LCD-2025-937*1,Heliamphora,Heliamphora,Heliamphora,Sarraceniaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1980-1532,K:LCD-1980-1532*1,Tillandsia heliconioides,Vriesea heliconioides,Vriesea,Bromeliaceae,,N - Natural Source and Progeny,Mexico,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2007-2118,K:LCD-2007-2118*1,Vriesea flava,Vriesea flava,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2007-1566,K:LCD-2007-1566*1,Vriesea ensiformis,Vriesea ensiformis,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2007-1566,K:LCD-2007-1566*2,Vriesea ensiformis,Vriesea ensiformis,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2008-1389,K:LCD-2008-1389*1,Vriesea carinata,Vriesea carinata,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2008-1389,K:LCD-2008-1389*3,Vriesea carinata,Vriesea carinata,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1972-216,K:LCD-1972-216*1,Vriesea carinata,Vriesea carinata,Vriesea,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2009-3670,K:LCD-2009-3670*1,Vriesea bleheri,Vriesea bleheri,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2012-664,K:LCD-2012-664*1,Vriesea blackburniana,Vriesea blackburniana,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1979-6258,K:LCD-1979-6258*1,Vriesea amethystina,Vriesea amethystina,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1940-24402,K:LCD-1940-24402*1,Vriesea amethystina,Vriesea amethystina,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2004-2488,K:LCD-2004-2488*1,Vriesea amethystina,Vriesea amethystina,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1972-4050,K:LCD-1972-4050*2,Vriesea × retroflexa,Vriesea × retroflexa,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1972-4050,K:LCD-1972-4050*3,Vriesea × retroflexa,Vriesea × retroflexa,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-802,K:LCD-2025-802*1,Coelogyne,Coelogyne,Coelogyne,Orchidaceae,G - Garden,,,01-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2023-1610,K:LCD-2023-1610*1,,Vriesea 'Costa',Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-598,K:LCD-2025-598*1,Dendrobium,Dendrobium,Dendrobium,Orchidaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-597,K:LCD-2025-597*1,Dendrobium pleianthum,Dendrobium pleianthum,Dendrobium,Orchidaceae,G - Garden,,,20-05-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-600,K:LCD-2025-600*1,Dendrobium scopula,Dendrobium scopula,Dendrobium,Orchidaceae,G - Garden,,,20-05-2025,TropicalNursery_Simplified.xlsx
ALIVE,1973-1744,K:LCD-1973-1744*1,Wallisia cyanea,Wallisia cyanea,Wallisia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2000-2806,K:LCD-2000-2806*1,Wallisia cyanea,Wallisia cyanea,Wallisia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-420,K:LCD-2025-420*1,Pleurothallis mundiflorae,Pleurothallis mundiflorae,Pleurothallis,Orchidaceae,G - Garden,,,11-04-2025,TropicalNursery_Simplified.xlsx
ALIVE,2025-414,K:LCD-2025-414*1,Pleurothallis niveoglobula,Pleurothallis niveoglobula,Pleurothallis,Orchidaceae,G - Garden,,,11-04-2025,TropicalNursery_Simplified.xlsx
ALIVE,2004-1137,K:LCD-2004-1137*1,Ronnbergia allenii,Ronnbergia petersii,Ronnbergia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1966-55219,K:LCD-1966-55219*1,Quesnelia testudo,Quesnelia testudo,Quesnelia,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,2010-362,K:LCD-2010-362*1,Quesnelia seideliana,Quesnelia seideliana,Quesnelia,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1973-4835,K:LCD-1973-4835*1,Quesnelia marmorata,Quesnelia marmorata,Quesnelia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx
ALIVE,1972-3431,K:LCD-1972-3431*1,Quesnelia liboniana,Quesnelia liboniana,Quesnelia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx
