Is Dead,Accession Number,Catalogue Number,Accepted Name,TaxonomicName,Genus,Family,Provenance Code,Legacy Provenance Code,Country ISO,Last Seen On,source_file,Accession Date
ALIVE,2007-2100,K:LCD-2007-2100*1,Vriesea sceptrum,Vriesea sceptrum,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2007-2100,K:LCD-2007-2100*2,Vriesea sceptrum,Vriesea sceptrum,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2010-1230,K:LCD-2010-1230*1,Vriesea scalaris,Vriesea scalaris,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2010
ALIVE,1980-1532,K:LCD-1980-1532*1,Tillandsia heliconioides,Vriesea heliconioides,Vriesea,Bromeliaceae,,N - Natural Source and Progeny,Mexico,17-07-2025,TropicalNursery_Simplified.xlsx,1980
ALIVE,2007-2118,K:LCD-2007-2118*1,Vriesea flava,Vriesea flava,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2007-1566,K:LCD-2007-1566*1,Vriesea ensiformis,Vriesea ensiformis,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2007-1566,K:LCD-2007-1566*2,Vriesea ensiformis,Vriesea ensiformis,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2008-1389,K:LCD-2008-1389*1,Vriesea carinata,Vriesea carinata,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2008-1389,K:LCD-2008-1389*3,Vriesea carinata,Vriesea carinata,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,1972-216,K:LCD-1972-216*1,Vriesea carinata,Vriesea carinata,Vriesea,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,2009-3670,K:LCD-2009-3670*1,Vriesea bleheri,Vriesea bleheri,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,2009
ALIVE,2012-664,K:LCD-2012-664*1,Vriesea blackburniana,Vriesea blackburniana,Vriesea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,1979-6258,K:LCD-1979-6258*1,Vriesea amethystina,Vriesea amethystina,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,1940-24402,K:LCD-1940-24402*1,Vriesea amethystina,Vriesea amethystina,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1940
ALIVE,2004-2488,K:LCD-2004-2488*1,Vriesea amethystina,Vriesea amethystina,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,1972-4050,K:LCD-1972-4050*2,Vriesea × retroflexa,Vriesea × retroflexa,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,1972-4050,K:LCD-1972-4050*3,Vriesea × retroflexa,Vriesea × retroflexa,Vriesea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,1973-1744,K:LCD-1973-1744*1,Wallisia cyanea,Wallisia cyanea,Wallisia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,2000-2806,K:LCD-2000-2806*1,Wallisia cyanea,Wallisia cyanea,Wallisia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2000
ALIVE,2004-1137,K:LCD-2004-1137*1,Ronnbergia allenii,Ronnbergia petersii,Ronnbergia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,1966-55219,K:LCD-1966-55219*1,Quesnelia testudo,Quesnelia testudo,Quesnelia,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1966
ALIVE,2010-362,K:LCD-2010-362*1,Quesnelia seideliana,Quesnelia seideliana,Quesnelia,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,2010
ALIVE,1973-4835,K:LCD-1973-4835*1,Quesnelia marmorata,Quesnelia marmorata,Quesnelia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,1972-3431,K:LCD-1972-3431*1,Quesnelia liboniana,Quesnelia liboniana,Quesnelia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,1973-23,K:LCD-1973-23*1,Quesnelia liboniana,Quesnelia liboniana,Quesnelia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,2010-359,K:LCD-2010-359*1,Quesnelia augustocoburgi,Quesnelia augustocoburgi,Quesnelia,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,2010
ALIVE,1983-2046,K:LCD-1983-2046*2,Quesnelia arvensis,Quesnelia arvensis,Quesnelia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1983
ALIVE,1972-170,K:LCD-1972-170*1,Quesnelia arvensis,Quesnelia arvensis,Quesnelia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,1972-4030,K:LCD-1972-4030*1,Quesnelia arvensis,Quesnelia arvensis,Quesnelia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,1975-3122,K:LCD-1975-3122*1,Quesnelia arvensis,Quesnelia arvensis,Quesnelia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1975
ALIVE,1969-50935,K:LCD-1969-50935*1,Portea kermesina,Portea kermesina,Portea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1969
ALIVE,1972-6370,K:LCD-1972-6370*1,Nidularium scheremetiewii,Nidularium scheremetiewii,Nidularium,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,1979-3583,K:LCD-1979-3583*1,Nidularium rutilans,Nidularium rutilans,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,1979-3583,K:LCD-1979-3583*3,Nidularium rutilans,Nidularium rutilans,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,1966-55214,K:LCD-1966-55214*1,Nidularium rutilans,Nidularium rutilans,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1966
ALIVE,1971-4146,K:LCD-1971-4146*2,Nidularium rutilans,Nidularium rutilans,Nidularium,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1971
ALIVE,1971-4146,K:LCD-1971-4146*4,Nidularium rutilans,Nidularium rutilans,Nidularium,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1971
ALIVE,1973-13314,K:LCD-1973-13314*1,Nidularium purpureum,Nidularium purpureum,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,2004-2479,K:LCD-2004-2479*1,Nidularium procerum,Nidularium procerum,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,1972-4024,K:LCD-1972-4024*1,Nidularium procerum,Nidularium procerum,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,1962-70303,K:LCD-1962-70303*1,Nidularium procerum,Nidularium procerum,Nidularium,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1962
ALIVE,2008-1598,K:LCD-2008-1598*1,Nidularium innocentii,Nidularium innocentii,Nidularium,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2008-1598,K:LCD-2008-1598*2,Nidularium innocentii,Nidularium innocentii,Nidularium,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2004-2470,K:LCD-2004-2470*1,Nidularium innocentii,Nidularium innocentii,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,2004-2470,K:LCD-2004-2470*3,Nidularium innocentii,Nidularium innocentii,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,1969-50934,K:LCD-1969-50934*1,Nidularium innocentii,Nidularium innocentii,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1969
ALIVE,1973-13310,K:LCD-1973-13310*1,Nidularium fulgens,Nidularium fulgens,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,2013-1213,K:LCD-2013-1213*1,Quesnelia edmundoi,Quesnelia edmundoi,Quesnelia,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,2013
ALIVE,1971-4152,K:LCD-1971-4152*1,Neoregelia ampullacea,Neoregelia ampullacea,Neoregelia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1971
ALIVE,1971-2307,K:LCD-1971-2307*1,Lutheria splendens,Lutheria splendens,Lutheria,Bromeliaceae,,N - Natural Source and Progeny,Trinidad and Tobago,17-07-2025,TropicalNursery_Simplified.xlsx,1971
ALIVE,1979-3578,K:LCD-1979-3578*1,Nidularium apiculatum,Nidularium apiculatum,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,2004-2495,K:LCD-2004-2495*1,Nidularium angustifolium,Nidularium angustifolium,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,2004-2495,K:LCD-2004-2495*4,Nidularium angustifolium,Nidularium angustifolium,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,2007-1014,K:LCD-2007-1014*2,Nidularium amazonicum,Nidularium amazonicum,Nidularium,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,1981-385,K:LCD-1981-385*1,Aechmea disjuncta,Hohenbergia disjuncta,Hohenbergia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1981
ALIVE,2000-3060,K:LCD-2000-3060*2,Guzmania wittmackii,Guzmania wittmackii,Guzmania,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2000
ALIVE,1968-39411,K:LCD-1968-39411*1,Guzmania lingulata var. minor,Guzmania lingulata var. minor,Guzmania,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1968
ALIVE,2000-3046,K:LCD-2000-3046*1,Guzmania lingulata var. cardinalis,Guzmania lingulata var. cardinalis,Guzmania,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2000
ALIVE,2000-3046,K:LCD-2000-3046*2,Guzmania lingulata var. cardinalis,Guzmania lingulata var. cardinalis,Guzmania,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2000
ALIVE,1974-4410,K:LCD-1974-4410*1,Guzmania brasiliensis,Guzmania brasiliensis,Guzmania,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1974
ALIVE,2003-3530,K:LCD-2003-3530*1,Goudaea ospinae var. ospinae,Goudaea ospinae var. ospinae,Goudaea,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,2003
ALIVE,1969-50933,K:LCD-1969-50933*1,Neoregelia tristis,Neoregelia tristis,Neoregelia,Bromeliaceae,,,,17-07-2025,TropicalNursery_Simplified.xlsx,1969
ALIVE,1977-923,K:LCD-1977-923*1,Hohenbergia edmundoi,Hohenbergia edmundoi,Hohenbergia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,1977
ALIVE,2012-228,K:LCD-2012-228*1,Wittmackia patentissima,Aechmea patentissima,Aechmea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,2012-228,K:LCD-2012-228*4,Wittmackia patentissima,Aechmea patentissima,Aechmea,Bromeliaceae,,,Brazil,17-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,2008-651,K:LCD-2008-651*1,Nidularium atalaiaense,Nidularium atalaiaense,Nidularium,Bromeliaceae,,,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,1993-3184,K:LCD-1993-3184*1,Vriesea hieroglyphica,Vriesea hieroglyphica,Vriesea,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1993
ALIVE,2012-946,K:LCD-2012-946*1,,Vriesea 'Era',Vriesea,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,1975-3116,K:LCD-1975-3116*1,Lutheria glutinosa,Lutheria glutinosa,Lutheria,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1975
ALIVE,1979-3604,K:LCD-1979-3604*1,Lutheria glutinosa,Lutheria glutinosa,Lutheria,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,2009-502,K:LCD-2009-502*1,,Guzmania 'Baco',Guzmania,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2009
ALIVE,2012-468,K:LCD-2012-468*2,,Guzmania 'Sugar Belly',Guzmania,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2012
ALIVE,1978-3549,K:LCD-1978-3549*2,Aechmea egleriana,Aechmea egleriana,Aechmea,Bromeliaceae,,N - Natural Source and Progeny,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,1978
ALIVE,1978-3549,K:LCD-1978-3549*3,Aechmea egleriana,Aechmea egleriana,Aechmea,Bromeliaceae,,N - Natural Source and Progeny,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,1978
ALIVE,1972-254,K:LCD-1972-254*1,Hylaeaicum eleutheropetalum,Hylaeaicum eleutheropetalum,Hylaeaicum,Bromeliaceae,,N - Natural Source and Progeny,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,2007-1019,K:LCD-2007-1019*1,Neoregelia pascoaliana,Neoregelia pascoaliana,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,1979-3540,K:LCD-1979-3540*1,Aechmea miniata,Aechmea miniata var. discolor,Aechmea,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,1979-3572,K:LCD-1979-3572*1,,Neoregelia 'Fireball',Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,2007-2142,K:LCD-2007-2142*1,Vriesea ruschii,Vriesea ruschii,Vriesea,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2007-2115,K:LCD-2007-2115*1,Vriesea guttata,Vriesea guttata,Vriesea,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,1971-2419,K:LCD-1971-2419*1,Neoregelia seideliana,Neoregelia seideliana,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1971
ALIVE,1973-1572,K:LCD-1973-1572*1,Neoregelia sarmentosa,Neoregelia sarmentosa,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,2008-2304,K:LCD-2008-2304*1,Neoregelia roethii,Neoregelia roethii,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,1972-4017,K:LCD-1972-4017*1,Neoregelia princeps,Neoregelia princeps,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,2009-1732,K:LCD-2009-1732*1,Neoregelia paulistana,Neoregelia paulistana,Neoregelia,Bromeliaceae,,,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,2009
ALIVE,1972-4015,K:LCD-1972-4015*1,Neoregelia olens,Neoregelia olens,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,2007-2099,K:LCD-2007-2099*1,Neoregelia nivea,Neoregelia nivea,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2008-833,K:LCD-2008-833*1,Neoregelia marmorata,Neoregelia marmorata,Neoregelia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,1973-20306,K:LCD-1973-20306*1,Neoregelia macahensis,Neoregelia macahensis,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,1971-2413,K:LCD-1971-2413*1,Neoregelia leprosa,Neoregelia leprosa,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1971
ALIVE,2008-831,K:LCD-2008-831*1,,Neoregelia laevis 'Lineata',Neoregelia,Bromeliaceae,,,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,1974-2549,K:LCD-1974-2549*1,Neoregelia laevis,Neoregelia laevis,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1974
ALIVE,1979-3574,K:LCD-1979-3574*1,Neoregelia laevis,Neoregelia laevis,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,1979-3571,K:LCD-1979-3571*2,Neoregelia laevis,Neoregelia laevis,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,2000-4176,K:LCD-2000-4176*1,Neoregelia kautskyi,Neoregelia kautskyi,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2000
ALIVE,2000-1948,K:LCD-2000-1948*1,Neoregelia kautskyi,Neoregelia kautskyi,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2000
ALIVE,1972-4011,K:LCD-1972-4011*1,Neoregelia johannis,Neoregelia johannis,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,1979-3586,K:LCD-1979-3586*1,Neoregelia indecora,Neoregelia indecora,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,2008-2303,K:LCD-2008-2303*1,Neoregelia indecora,Neoregelia indecora,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,1958-69905,K:LCD-1958-69905*1,Neoregelia cyanea,Neoregelia cyanea,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1958
ALIVE,1994-542,K:LCD-1994-542*1,Neoregelia cyanea,Neoregelia cyanea,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1994
ALIVE,2008-832,K:LCD-2008-832*1,,Neoregelia cruenta 'Lineata',Neoregelia,Bromeliaceae,,,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,1972-34,K:LCD-1972-34*2,Neoregelia cruenta,Neoregelia cruenta,Neoregelia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,1972-33,K:LCD-1972-33*1,Neoregelia cruenta,Neoregelia cruenta,Neoregelia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,1962-43606,K:LCD-1962-43606*1,Neoregelia concentrica,Neoregelia concentrica,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1962
ALIVE,1979-3567,K:LCD-1979-3567*1,Neoregelia concentrica,Neoregelia concentrica,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,1972-56,K:LCD-1972-56*1,Neoregelia compacta,Neoregelia compacta,Neoregelia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,1972
ALIVE,1971-2414,K:LCD-1971-2414*1,Neoregelia chlorosticta,Neoregelia chlorosticta,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1971
ALIVE,1966-40611,K:LCD-1966-40611*1,Neoregelia carolinae,Neoregelia carolinae var. tricolor,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1966
ALIVE,2004-2475,K:LCD-2004-2475*2,Neoregelia carolinae,Neoregelia carolinae,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,2004-2474,K:LCD-2004-2474*1,Neoregelia carolinae,Neoregelia carolinae,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2004
ALIVE,2007-2097,K:LCD-2007-2097*1,Neoregelia burlemarxii,Neoregelia burlemarxii,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2007-2096,K:LCD-2007-2096*1,Neoregelia binotii,Neoregelia binotii,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2007-2095,K:LCD-2007-2095*1,Neoregelia bahiana,Neoregelia bahiana,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2008-649,K:LCD-2008-649*1,Neoregelia azevedoi,Neoregelia azevedoi,Neoregelia,Bromeliaceae,,,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,1971-4163,K:LCD-1971-4163*1,Neoregelia ampullacea,Neoregelia ampullacea,Neoregelia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,1971
ALIVE,1979-3615,K:LCD-1979-3615*1,Neoregelia ampullacea,Neoregelia ampullacea,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,1990-2727,K:LCD-1990-2727*1,Leptochilus ellipticus,Colysis elliptica,Colysis,Polypodiaceae,,,,04-07-2022,TropicalNursery_Simplified.xlsx,1990
ALIVE,2008-830,K:LCD-2008-830*1,,Neoregelia 'Picasso',Neoregelia,Bromeliaceae,,,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2008-829,K:LCD-2008-829*1,,Neoregelia 'King of Kings',Neoregelia,Bromeliaceae,,,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,1979-3608,K:LCD-1979-3608*1,Neoregelia,Neoregelia,Neoregelia,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1979
ALIVE,2009-2530,K:LCD-2009-2530*1,Neoregelia,Neoregelia,Neoregelia,Bromeliaceae,,,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,2009
ALIVE,2013-1533,K:LCD-2013-1533*1,Neoregelia,Neoregelia,Neoregelia,Bromeliaceae,,,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,2013
ALIVE,1982-8027,K:LCD-1982-8027*1,Neoregelia,Neoregelia,Neoregelia,Bromeliaceae,,N - Natural Source and Progeny,Brazil,16-07-2025,TropicalNursery_Simplified.xlsx,1982
ALIVE,2008-2302,K:LCD-2008-2302*1,Hylaeaicum margaretae,Hylaeaicum margaretae,Hylaeaicum,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2000-1801,K:LCD-2000-1801*1,Guzmania wittmackii,Guzmania wittmackii,Guzmania,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2000
ALIVE,2000-1801,K:LCD-2000-1801*4,Guzmania wittmackii,Guzmania wittmackii,Guzmania,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2000
ALIVE,1973-1458,K:LCD-1973-1458*1,Wittrockia cyathiformis,Canistrum cyathiforme,Canistrum,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,1973
ALIVE,2009-1957,K:LCD-2009-1957*1,Aechmea nudicaulis,Aechmea nudicaulis,Aechmea,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2009
ALIVE,2009-1957,K:LCD-2009-1957*2,Aechmea nudicaulis,Aechmea nudicaulis,Aechmea,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2009
ALIVE,2008-1605,K:LCD-2008-1605*1,Aechmea chantinii,Aechmea chantinii,Aechmea,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2001-1713,K:LCD-2001-1713*1,Acanthostachys strobilacea,Acanthostachys strobilacea,Acanthostachys,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2001
ALIVE,2003-3568,K:LCD-2003-3568*1,Aechmea cylindrata,Aechmea cylindrata,Aechmea,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2003
ALIVE,2003-3568,K:LCD-2003-3568*2,Aechmea cylindrata,Aechmea cylindrata,Aechmea,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2003
ALIVE,2008-1605,K:LCD-2008-1605*5,Aechmea chantinii,Aechmea chantinii,Aechmea,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2008
ALIVE,2001-1713,K:LCD-2001-1713*2,Acanthostachys strobilacea,Acanthostachys strobilacea,Acanthostachys,Bromeliaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2001
ALIVE,2007-769,K:LCD-2007-769*1,Lobivia hertrichiana,Echinopsis hertrichiana,Echinopsis,Cactaceae,Z - Propagule from Wild,,Peru,16-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,2009-2605,K:LCD-2009-2605*1,Echinopsis,Echinopsis,Echinopsis,Cactaceae,,,,16-07-2025,TropicalNursery_Simplified.xlsx,2009
ALIVE,2001-2955,K:LCD-2001-2955*1,Pilosocereus leucocephalus,Pilosocereus leucocephalus,Pilosocereus,Cactaceae,,,,15-07-2025,TropicalNursery_Simplified.xlsx,2001
ALIVE,1985-402,K:LCD-1985-402*1,Loxanthocereus sulcifer,Cleistocactus sulcifer,Cleistocactus,Cactaceae,W - Wild,N - Natural Source and Progeny,Peru,15-07-2025,TropicalNursery_Simplified.xlsx,1985
ALIVE,2007-629,K:LCD-2007-629*1,Copiapoa humilis,Copiapoa humilis,Copiapoa,Cactaceae,Z - Propagule from Wild,,Chile,15-07-2025,TropicalNursery_Simplified.xlsx,2007
ALIVE,1981-4495,K:LCD-1981-4495*1,Copiapoa hypogaea,Copiapoa hypogaea,Copiapoa,Cactaceae,,,,15-07-2025,TropicalNursery_Simplified.xlsx,1981
